"NUTS_ID","Region_LTN","Spss code","Year","PRG","RES","INT","KNW","GDP"
"AT34","Vorarlberg",17340,2010,-0.574538251,0.606240429,-0.492071546,,
"BE10","R�gion de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest",2110,2010,-0.160627625,-0.006822899,0.108765448,,
"BE21","Prov. Antwerpen",2210,2010,0.100126829,0.236417879,0.154418565,,
"BE22","Prov. Limburg (BE)",2220,2010,0.140750747,0.015485984,-0.002811223,,
"BE23","Prov. Oost-Vlaanderen",2230,2010,-0.015100795,0.233061413,0.06535198,,
"BE24","Prov. Vlaams-Brabant",2240,2010,-0.26153914,0.136001328,-0.140490073,,
"BE25","Prov. West-Vlaanderen",2250,2010,-0.002772856,0.157752485,0.010105548,,
"BE31","Prov. Brabant Wallon",2310,2010,-0.206320183,0.217737153,0.044981367,,
"BE32","Prov. Hainaut",2320,2010,-0.23196806,0.073037685,0.218088045,,
"BE33","Prov. Li�ge",2330,2010,-0.337069183,0.060391294,0.07338468,,
"BE34","Prov. Luxembourg (BE)",2340,2010,-0.263437037,0.36433482,0.576967744,,
"BE35","Prov. Namur",2350,2010,-0.139218553,0.048429006,-0.0239471,,
"BG31","Severozapaden",28310,2010,,,,,
"BG32","Severen Tsentralen",28320,2010,,,,,
"BG33","Severoiztochen",28330,2010,,,,,
"BG34","Yugoiztochen",28340,2010,,,,,
"BG41","Yugozapaden",28410,2010,,,,,
"BG42","Yuzhen Tsentralen",28420,2010,,,,,
"CH01","R�gion l�manique",33110,2010,,,,,
"CH02","Espace Mittelland",33120,2010,,,,,
"CH03","Nordwestschweiz",33130,2010,,,,,
"CH04","Z�rich",33140,2010,,,,,
"CH05","Ostschweiz",33150,2010,,,,,
"CH06","Zentralschweiz",33160,2010,,,,,
"CH07","Ticino",33170,2010,,,,,
"CY00","Cyprus",16,2010,0.17741392,-0.623602368,0.563948157,,
"CZ01","Praha",19110,2010,-0.029295518,0.07281163,-0.211705937,,
"CZ02","St?edn� ?echy",19120,2010,0.058681739,0.135669648,-0.239861732,,
"CZ03","Jihoz�pad",19130,2010,0.098046053,-0.036908439,-0.223162709,,
"CZ04","Severoz�pad",19140,2010,-0.129899788,-0.014906023,-0.178176554,,
"CZ05","Severov�chod",19150,2010,0.096441934,-0.183101167,-0.077997301,,
"CZ06","Jihov�chod",19160,2010,-0.079445423,0.010605248,-0.161037453,,
"CZ07","St?edn� Morava",19170,2010,0.208562261,-0.011178775,-0.169042564,,
"CZ08","Moravskoslezsko",19180,2010,0.163894636,-0.089343087,-0.132910373,,
"DE11","Stuttgart�",4612,2010,,,,,
"DE12","Karlsruhe�",4611,2010,,,,,
"DE13","Freiburg�",4613,2010,,,,,
"DE14","T�bingen�",4614,2010,,,,,
"DE21","Oberbayern�",4623,2010,,,,,
"DE22","Niederbayern�",4622,2010,,,,,
"DE23","Oberpfalz�",4625,2010,,,,,
"DE24","Oberfranken�",4624,2010,,,,,
"DE25","Mittelfranken�",4621,2010,,,,,
"DE26","Unterfranken�",4627,2010,,,,,
"DE27","Schwaben�",4626,2010,,,,,
"DE30","Berlin",4320,2010,,,,,
"DE40","Brandenburg",14330,2010,,,,,
"DE50","Bremen",4130,2010,,,,,
"DE60","Hamburg",4120,2010,,,,,
"DE71","Darmstadt�",4421,2010,,,,,
"DE72","Gie�en�",4424,2010,,,,,
"DE73","Kassel�",4422,2010,,,,,
"DE80","Mecklenburg-Vorpommern",14210,2010,,,,,
"DE91","Braunschweig�",4142,2010,,,,,
"DE92","Hannover�",4143,2010,,,,,
"DE93","L�neburg�",4145,2010,,,,,
"DE94","Weser-Ems�",4141,2010,,,,,
"DEA1","D�sseldorf�",4414,2010,,,,,
"DEA2","K�ln�",4415,2010,,,,,
"DEA3","M�nster�",4416,2010,,,,,
"DEA4","Detmold�",4413,2010,,,,,
"DEA5","Arnsberg�",4412,2010,,,,,
"DEB1","Koblenz�",4431,2010,,,,,
"DEB2","Trier�",4435,2010,,,,,
"DEB3","Rheinhessen-Pfalz�",4434,2010,,,,,
"Dec-00","Saarland",4440,2010,,,,,
"DED2","Dresden�",14522,2010,,,,,
"DED4","Chemnitz�",14521,2010,,,,,
"DED5","Leipzig�",14523,2010,,,,,
"DEE0","Sachsen-Anhalt","Missing",2010,,,,,
"DEF0","Schleswig-Holstein",4110,2010,,,,,
"DEG0","Th�ringen",14510,2010,,,,,
"DK01","Hovedstaden",7100,2010,0.271431194,0.49133512,0.010105548,,
"DK02","Sj�lland�",7200,2010,0.162186196,0.344594941,0.003815755,,
"DK03","Syddanmark",7300,2010,0.188642042,0.328204528,0.021252017,,
"DK04","Midtjylland�",7400,2010,0.277374957,0.387365622,0.170041456,,
"DK05","Nordjylland�",7500,2010,0.221081597,0.263477593,0.169111522,,
"EE00","Eesti",18,2010,0.288081037,0.030501116,-0.002403873,,
"EL51","Anatoliki Makedonia, Thraki",11120,2010,,,,,
"EL52","Kentriki Makedonia",11210,2010,,,,,
"EL53","Dytiki Makedonia",11214,2010,,,,,
"EL61","Thessalia",11230,2010,,,,,
"EL54","Ipeiros",11220,2010,,,,,
"EL62","Ionian Islands",11430,2010,,,,,
"EL63","Dytiki Ellada",11315,2010,,,,,
"EL64","Sterea Ellada",11314,2010,,,,,
"EL65","Peloponnisos",11320,2010,,,,,
"EL30","Attiki",11311,2010,,,,,
"EL41","Voreio Aigaio�",11410,2010,,,,,
"EL42","Notio Aigaio�","Missing",2010,,,,,
"EL43","Kriti",11420,2010,,,,,
"ES11","Galicia",12110,2010,-0.145486577,-0.275811267,-0.003966532,,
"ES12","Principado de Asturias",12120,2010,-0.380255175,-0.125954981,0.214138326,,
"ES13","Cantabria",12130,2010,0.172298461,-0.23216731,-0.051282834,,
"ES21","Pa�s Vasco",12210,2010,-0.160215555,-0.139889527,-0.35764662,,
"ES22","Comunidad Foral de Navarra",12220,2010,0.214392743,0.112169756,0.536435449,,
"ES23","La Rioja",12230,2010,0.38142212,-0.350122184,0.935244283,,
"ES24","Arag�n",12240,2010,0.041599563,0.084268077,0.576967744,,
"ES30","Comunidad de Madrid",12310,2010,0.179520478,-0.008478892,0.213619385,,
"ES41","Castilla y Le�n",12410,2010,-0.605512312,-0.043998793,-0.166727497,,
"ES42","Castilla-La Mancha",12420,2010,-0.328559252,-0.317516892,-0.088015227,,
"ES43","Extremadura",12430,2010,-0.441953204,-0.139108628,-0.255706585,,
"ES51","Catalu�a",12510,2010,-0.202119396,-0.204513628,-0.255088368,,
"ES52","Comunidad Valenciana",12520,2010,-0.005682109,-0.078741281,-0.113289809,,
"ES53","Illes Balears",12530,2010,0.010658788,-0.258184635,-0.438642611,,
"ES61","Andaluc�a",12610,2010,0.035468617,-0.303835095,0.058291761,,
"ES62","Regi�n de Murcia",12620,2010,0.18482996,-0.275706611,0.009217577,,
"ES63","Ciudad de Ceuta","Missing",2010,0.18482996,-0.275706611,0.009217577,,
"ES64","Ciudad de Melilla","Missing",2010,0.18482996,-0.275706611,0.009217577,,
"ES70","Canarias",12710,2010,0.265643681,-0.700097256,0.371139682,,
"FI19","L�nsi-Suomi",15190,2010,,,,,
"FI1B","Helsinki-Uusimaa","Missing",2010,,,,,
"FI1C","Etel�-Suomi",15180,2010,,,,,
"FI1D","Pohjois- ja It�-Suomi",15110,2010,,,,,
"FI20","�land",15110,2010,,,,,
"FR10","Ile-de-France",1100,2010,-0.398652811,0.423732031,0.259975862,,
"FRF2","Champagne-Ardenne",1210,2010,-0.291866716,0.196893333,0.371139682,,
"FRE2","Picardie",1220,2010,-0.55483093,0.289569984,0.265180857,,
"FRD2","Haute-Normandie",1230,2010,-0.642791155,0.479693537,0.356328233,,
"FRB0","Centre � Val de Loire",1240,2010,-0.185886064,0.286464113,0.462970663,,
"FRD1","Basse-Normandie",1250,2010,-0.479699468,0.323553253,-0.019141991,,
"FRC1","Bourgogne",1260,2010,-0.525137821,0.200834065,0.620395203,,
"FRE1","Nord-Pas de Calais",1300,2010,-0.381222465,0.181731108,0.095646737,,
"FRF3","Lorraine",1410,2010,-0.24755021,0.01701467,0.386088911,,
"FRF1","Alsace",1420,2010,-0.313107231,0.066854567,0.272975529,,
"FRC2","Franche-Comt�",1430,2010,-0.214226387,0.061708666,0.646632627,,
"FRG0","Pays de la Loire",1510,2010,-0.377604603,0.254358111,0.205062374,,
"FRH0","Bretagne",1520,2010,-0.419981367,0.098053264,0.354934214,,
"FRI3","Poitou-Charentes",1530,2010,-0.402734746,0.000598866,0.462970663,,
"FRI1","Aquitaine",1610,2010,-0.444469021,0.178298025,0.129816404,,
"FRJ2","Midi-Pyr�n�es",1620,2010,-0.453527046,0.449605927,0.203683186,,
"FRI2","Limousin",1630,2010,-0.416879624,0.10246769,0.187477718,,
"FRK2","Rh�ne-Alpes",1710,2010,-0.364371986,-0.018861364,0.256350954,,
"FRK1","Auvergne",1720,2010,-0.463273286,0.183647392,0.069409313,,
"FRJ1","Languedoc-Roussillon",1810,2010,-0.259234106,0.283956397,0.067924176,,
"FRL0","Provence-Alpes-C�te d�Azur",1820,2010,-0.41726282,0.1574039,0.187477718,,
"FRM0","Corse",1830,2010,,,,,
"FRY1","Guadeloupe","Missing",2010,,,,,
"FRY2","Martinique","Missing",2010,,,,,
"FRY3","Guyane","Missing",2010,,,,,
"FRY4","La R�union","Missing",2010,,,,,
"FRY5","Mayotte","Missing",2010,,,,,
"HR03","Jadranska Hrvatska","Aggregate  (32150,32140,32160)",2010,,,,,
"HR04","Kontinentalna Hrvatska","Aggregate (32110, 32120)",2010,,,,,
"HU11","Budapest",21110,2010,,,,,
"HU12","Pest",21110,2010,,,,,
"HU21","K�z�p-Dun�nt�l",21210,2010,,,,,
"HU22","Nyugat-Dun�nt�l",21220,2010,,,,,
"HU23","D�l-Dun�nt�l",21230,2010,,,,,
"HU31","�szak-Magyarorsz�g",21310,2010,,,,,
"HU32","�szak-Alf�ld",21320,2010,,,,,
"HU33","D�l-Alf�ld",21330,2010,,,,,
"IE04","Northern and Western","Aggregate",2010,,,,,
"IE05","Southern","Aggregate",2010,,,,,
"IE06","Eastern and Midland","Aggregate",2010,,,,,
"IS00","Iceland",29,2010,0.228740989,0.533996515,0.108844003,,
"ITC1","Piemonte",5110,2010,-0.368257981,0.031011672,-0.501254644,,
"ITC2","Valle d'Aosta",5110,2010,-0.368257981,0.031011672,-0.501254644,,
"ITC3","Liguria",5120,2010,-0.54971731,-0.196537831,-0.492071546,,
"ITC4","Lombardia",5130,2010,-0.125724367,0.135138642,-0.031503853,,
"ITF1","Abruzzo",5410,2010,-0.206510024,-0.280081205,0.242576307,,
"ITF2","Molise",5410,2010,-0.206510024,-0.280081205,0.242576307,,
"ITF3","Campania",5420,2010,-0.10499863,0.009608937,-0.459087357,,
"ITF4","Puglia",5430,2010,0.061367308,-0.063917126,-0.301927396,,
"ITF5","Basilicata",5440,2010,0.061367308,-0.063917126,-0.301927396,,
"ITF6","Calabria",5450,2010,-0.276102635,-0.174332494,-0.412955623,,
"ITG1","Sicilia",5520,2010,-0.49631144,-0.089227425,-0.212431395,,
"ITG2","Sardegna",5510,2010,-1.894681715,1.313752569,-0.639001117,,
"ITH1","Provincia Autonoma di Bolzano/Bozen",5210,2010,-0.157666123,-0.249418016,-0.149235881,,
"ITH2","Provincia Autonoma di Trento*",5210,2010,-0.157666123,-0.249418016,-0.149235881,,
"ITH3","Veneto",5220,2010,-0.159159577,0.110061607,-0.253310994,,
"ITH4","Friuli-Venezia Giulia",5230,2010,0.222010245,-0.100466617,-0.051282834,,
"ITH5","Emilia-Romagna",5240,2010,-0.319726561,0.191316608,-0.490086011,,
"ITI1","Toscana",5310,2010,-0.048537703,0.030127184,-0.225761699,,
"ITI2","Umbria",5330,2010,-0.408392828,-0.074723263,-0.639001117,,
"ITI3","Marche",5320,2010,-0.349848138,-0.01120776,-0.384699937,,
"ITI4","Lazio",5340,2010,-0.342270439,-0.120915402,-0.146630747,,
"LI00","Missing","Missing",2010,,,,,
"LT01","Sostines regionas","Take lithuania",2010,,,,,
"LT02","Vidurio ir vakaru Lietuvos regionas","Take lithuania",2010,,,,,
"LU00","Luxembourg",6,2010,-0.200998648,0.018302157,0.241699988,,
"LV00","Latvija",20,2010,0.141526893,-0.015433526,0.000642917,,
"ME00","Crna Gora","Average of Slovenian regions",2010,,,,,
"MK00","Porane�na Jugoslovenska Republika Makedonija","Take rest of makedonia",2010,,,,,
"MT00","Malta",22,2010,-0.027133448,-0.244430425,0.07066871,,
"NL11","Groningen",3110,2010,0.205873112,0.341087519,0.2793087,,
"NL12","Friesland (NL)",3120,2010,0.067942701,0.383004046,0.420587133,,
"NL13","Drenthe",3130,2010,0.269995511,0.245605302,0.536435449,,
"NL21","Overijssel",3210,2010,0.167845408,0.46054161,0.382827261,,
"NL22","Gelderland",3220,2010,0.154793443,0.367873234,0.31014246,,
"NL23","Flevoland",3230,2010,-0.394718608,0.041245933,0.095646737,,
"NL31","Utrecht",3330,2010,0.180503809,0.817463389,0.693052683,,
"NL32","Noord-Holland",3310,2010,0.157018694,0.415219254,0.706052673,,
"NL33","Zuid-Holland",3320,2010,,,,,
"NL34","Zeeland",3420,2010,0.248896092,-0.093096743,-0.130398757,,
"NL41","Noord-Brabant",3410,2010,0.124583212,0.399052036,0.435649049,,
"NL42","Limburg (NL)",3430,2010,-0.006845271,0.553524267,0.563149916,,
"NO01","Oslo og Akershus",34110,2010,,,,,
"NO02","Hedmark og Oppland",34120,2010,,,,,
"NO03","S�r-�stlandet",34200,2010,,,,,
"NO04","Agder og Rogaland","Take trondelag",2010,,,,,
"NO05","Vestlandet",34300,2010,,,,,
"NO06","Tr�ndelag",34400,2010,,,,,
"NO07","Nord-Norge",34500,2010,,,,,
"PL21","Ma?opolskie",25210,2010,,,,,
"PL22","?l?skie",25220,2010,,,,,
"PL41","Wielkopolskie",25410,2010,,,,,
"PL42","Zachodniopomorskie",25420,2010,,,,,
"PL43","Lubuskie",25430,2010,,,,,
"PL51","Dolno?l?skie",25510,2010,,,,,
"PL52","Opolskie",25520,2010,,,,,
"PL61","Kujawsko-pomorskie",25610,2010,,,,,
"PL62","Warmi?sko-mazurskie",25620,2010,,,,,
"PL63","Pomorskie",25630,2010,,,,,
"PL71","?�dzkie",25110,2010,,,,,
"PL72","Swietokrzyskie",25330,2010,,,,,
"PL81","Lubelskie",25310,2010,,,,,
"PL82","Podkarpackie",25320,2010,,,,,
"PL84","Podlaskie",25340,2010,,,,,
"PL91","Warszawski stoleczny","Take PL12",2010,,,,,
"PL92","Mazowiecki regionalny",25120,2010,,,,,
"PT11","Norte",13100,2010,-0.256207442,-0.24736636,-0.508017391,,
"PT15","Algarve",13420,2010,0.412889018,-0.329485208,-0.501254644,,
"PT16","Centro (PT)",13200,2010,-0.160070164,-0.179061526,-0.15911018,,
"PT17","�rea Metropolitana de Lisboa",13300,2010,-0.029884117,-0.155225999,-0.189895637,,
"PT18","Alentejo",13410,2010,-0.49319178,-0.025142915,-0.443714979,,
"PT20","Regi�o Aut�noma dos A�ores",13510,2010,,,,,
"PT30","Regi�o Aut�noma da Madeira",13520,2010,,,,,
"RO11","Nord-Vest",29110,2010,0.020638487,-0.13082645,-0.143540937,,
"RO12","Centru",29120,2010,-0.084254695,-0.129623468,-0.392007442,,
"RO21","Nord-Est",29210,2010,0.030100136,-0.225607812,-0.35894199,,
"RO22","Sud-Est",29220,2010,-0.22218834,-0.203027526,-0.253696299,,
"RO31","Sud-Muntenia",29310,2010,-0.341622774,0.07125501,-0.432000893,,
"RO32","Bucure?ti-Ilfov",29320,2010,-0.221803587,-0.010704587,-0.161858697,,
"RO41","Sud-Vest Oltenia",29410,2010,-0.33718301,-0.089202398,-0.332365491,,
"RO42","Vest",29420,2010,0.141802733,-0.278628726,-0.346641257,,
"RS11","Missing","missing",2010,,,,,
"RS12","Missing","missing",2010,,,,,
"RS21","Missing","missing",2010,,,,,
"RS22","Missing","missing",2010,,,,,
"SE11","Stockholm",16110,2010,0.225482736,0.395171646,0.30397971,,
"SE12","�stra Mellansverige",16120,2010,0.300913317,0.147966537,0.526302375,,
"SE21","Sm�land med �arna",16210,2010,0.304787557,0.153670659,0.283056903,,
"SE22","Sydsverige",16220,2010,0.145039668,0.029437361,0.207440975,,
"SE23","V�stsverige",16230,2010,0.227868725,0.213157961,0.342953935,,
"SE31","Norra Mellansverige",16310,2010,0.249350155,-0.023198191,0.228508582,,
"SE32","Mellersta Norrland",16320,2010,-0.145320273,0.021452125,0.462970663,,
"SE33","�vre Norrland",16330,2010,0.236460697,-0.069067142,0.2793087,,
"SI03","Vzhodna Slovenija�",27110,2010,,,,,
"SI04","Zahodna Slovenija",27120,2010,,,,,
"SK01","Bratislavsk� kraj",26110,2010,,,,,
"SK02","Z�padn� Slovensko",26120,2010,,,,,
"SK03","Stredn� Slovensko",26130,2010,,,,,
"SK04","V�chodn� Slovensko",26140,2010,,,,,
"TR10","Istanbul",30110,2010,,,,,
"TR21","Tekirda?, Edirne, K?rklareli�",30121,2010,,,,,
"TR22","Bal?kesir, �anakkale�",30122,2010,,,,,
"TR31","?zmir�",30211,2010,,,,,
"TR32","Ayd?n, Denizli, Mu?la�",30212,2010,,,,,
"TR33","Manisa, Afyonkarahisar, K�tahya, U?ak�",30213,2010,,,,,
"TR41","Bursa, Eski?ehir, Bilecik�",30131,2010,,,,,
"TR42","Kocaeli, Sakarya, D�zce, Bolu, Yalova�",30132,2010,,,,,
"TR51","Ankara�",30411,2010,,,,,
"TR52","Konya, Karaman�",30412,2010,,,,,
"TR61","Antalya, Isparta, Burdur�",30311,2010,,,,,
"TR62","Adana, Mersin�",30312,2010,,,,,
"TR63","Hatay, Kahramanmara?, Osmaniye�",30313,2010,,,,,
"TR71","K?r?kkale, Aksaray, Ni?de, Nev?ehir, K?r?ehir�",30421,2010,,,,,
"TR72","Kayseri, Sivas, Yozgat�",30422,2010,,,,,
"TR81","Zonguldak, Karab�k, Bart?n�",30511,2010,,,,,
"TR82","Kastamonu, �ank?r?, Sinop�",30512,2010,,,,,
"TR83","Samsun, Tokat, �orum, Amasya�",30513,2010,,,,,
"TR90","Trabzon",30521,2010,,,,,
"TRA1","Erzurum, Erzincan, Bayburt�",30611,2010,,,,,
"TRA2","A?r?, Kars, I?d?r, Ardahan�",30612,2010,,,,,
"TRB1","Malatya, Elaz??, Bing�l, Tunceli�",30621,2010,,,,,
"TRB2","Van, Mu?, Bitlis, Hakkari�",30622,2010,,,,,
"TRC1","Gaziantep, Ad?yaman, Kilis�",30711,2010,,,,,
"TRC2","?anl?urfa, Diyarbak?r�",30712,2010,,,,,
"TRC3","Mardin, Batman, ??rnak, Siirt�",30713,2010,,,,,
"UKC1","Tees Valley and Durham�",9120,2010,-0.131388675,0.202277559,0.253071277,,
"UKC2","Northumberland and Tyne and Wear�",9120,2010,-0.131388675,0.202277559,0.253071277,,
"UKD1","Cumbria�",9210,2010,0.056603216,0.129850151,0.294873273,,
"UKD3","Greater Manchester�",9210,2010,0.056603216,0.129850151,0.294873273,,
"UKD4","Lancashire�",9210,2010,0.056603216,0.129850151,0.294873273,,
"UKD6","Cheshire�",9210,2010,0.056603216,0.129850151,0.294873273,,
"UKD7","Merseyside�",9210,2010,0.056603216,0.129850151,0.294873273,,
"UKE1","East Yorkshire and Northern Lincolnshire�",9220,2010,-0.067722124,0.298968964,0.49851814,,
"UKE2","North Yorkshire�",9220,2010,-0.067722124,0.298968964,0.49851814,,
"UKE3","South Yorkshire�",9220,2010,-0.067722124,0.298968964,0.49851814,,
"UKE4","West Yorkshire�",9220,2010,-0.067722124,0.298968964,0.49851814,,
"UKF1","Derbyshire and Nottinghamshire�",9250,2010,0.130947987,0.278421998,0.216647559,,
"UKF2","Leicestershire, Rutland and Northamptonshire�",9250,2010,0.130947987,0.278421998,0.216647559,,
"UKF3","Lincolnshire�",9250,2010,0.130947987,0.278421998,0.216647559,,
"UKG1","Herefordshire, Worcestershire and Warwickshire�",9240,2010,-0.142616924,0.261418435,0.353984443,,
"UKG2","Shropshire and Staffordshire�",9240,2010,-0.142616924,0.261418435,0.353984443,,
"UKG3","West Midlands�",9240,2010,-0.142616924,0.261418435,0.353984443,,
"UKH1","East Anglia�",9260,2010,,,,,
"UKH2","Bedfordshire and Hertfordshire�",9330,2010,-0.094463867,0.144904368,0.357011838,,
"UKH3","Essex�",9330,2010,-0.094463867,0.144904368,0.357011838,,
"UKI3","London",9325,2010,0.154226671,0.278580601,0.179129447,,
"UKI4","London",9325,2010,0.154226671,0.278580601,0.179129447,,
"UKI5","London",9325,2010,0.154226671,0.278580601,0.179129447,,
"UKI6","London",9325,2010,0.154226671,0.278580601,0.179129447,,
"UKI7","London",9325,2010,0.154226671,0.278580601,0.179129447,,
"UKJ1","Oxfordshire, Berkshire, Buckinghamshire",9320,2010,-0.130230941,0.184952914,0.31014246,,
"UKJ2","Surrey, East and West Sussex",9320,2010,-0.130230941,0.184952914,0.31014246,,
"UKJ3","Hampshire and Isle of Wight",9320,2010,-0.130230941,0.184952914,0.31014246,,
"UKJ4","Kent",9320,2010,-0.130230941,0.184952914,0.31014246,,
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area",9310,2010,-0.041053468,0.248710062,0.346291298,,
"UKK2","Dorset and Somerset",9310,2010,-0.041053468,0.248710062,0.346291298,,
"UKK3","Cornwall and Isles of Scilly",9310,2010,-0.041053468,0.248710062,0.346291298,,
"UKK4","Devon",9310,2010,-0.041053468,0.248710062,0.346291298,,
"UKL1","West Wales and The Valleys",9230,2010,-0.008175051,0.350193335,0.319235214,,
"UKL2","East Wales",9230,2010,-0.008175051,0.350193335,0.319235214,,
"UKM5","North Eastern Scotland",9110,2010,0.078885639,0.133778226,0.317974376,,
"UKM6","Highlands and Islands",9110,2010,0.078885639,0.133778226,0.317974376,,
"UKM7","Eastern Scotland",9110,2010,0.078885639,0.133778226,0.317974376,,
"UKM8","West Central Scotland",9110,2010,0.078885639,0.133778226,0.317974376,,
"UKM9","Southern Scotland",9110,2010,0.078885639,0.133778226,0.317974376,,
"UKN0","Northern Ireland",10150,2010,-0.055555668,0.122734725,0.083483693,,
"AT11","Burgenland",17110,2013,-0.298428108,8.322767197,,,
"AT12","Nieder�sterreich",17120,2013,-0.030856724,-1.468484017,,,
"AT13","Wien",17130,2013,0.080959047,2.736339449,,,
"AT21","K�rnten",17210,2013,0.121774924,-0.935846612,,,
"AT22","Steiermark",17220,2013,-0.056287916,-3.838226139,,,
"AT31","Ober�sterreich",17310,2013,0.164524998,5.306598061,,,
"AT32","Salzburg",17320,2013,-0.058909444,-5.724329124,,,
"AT33","Tirol",17330,2013,-0.497469751,14.13754657,,,
"AT34","Vorarlberg",17340,2013,-0.644254822,2.76330091,,,
"BE10","R�gion de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest",2110,2013,-0.105020095,0.789494098,,,
"BE21","Prov. Antwerpen",2210,2013,-0.113765494,3.287871287,,,
"BE22","Prov. Limburg (BE)",2220,2013,-0.13786547,0.366875969,,,
"BE23","Prov. Oost-Vlaanderen",2230,2013,-0.088061544,1.634755946,,,
"BE24","Prov. Vlaams-Brabant",2240,2013,-0.220154364,3.465277807,,,
"BE25","Prov. West-Vlaanderen",2250,2013,-0.124259579,2.444471901,,,
"BE31","Prov. Brabant Wallon",2310,2013,0.32210599,0.749816524,,,
"BE32","Prov. Hainaut",2320,2013,-0.179710492,-1.10384891,,,
"BE33","Prov. Li�ge",2330,2013,-0.154842967,0.527375458,,,
"BE34","Prov. Luxembourg (BE)",2340,2013,-0.576468954,-2.440216546,,,
"BE35","Prov. Namur",2350,2013,0.007012237,-2.085661577,,,
"BG31","Severozapaden",28310,2013,,,,,
"BG32","Severen Tsentralen",28320,2013,,,,,
"BG33","Severoiztochen",28330,2013,,,,,
"BG34","Yugoiztochen",28340,2013,,,,,
"BG41","Yugozapaden",28410,2013,,,,,
"BG42","Yuzhen Tsentralen",28420,2013,,,,,
"CH01","R�gion l�manique",33110,2013,,,,,
"CH02","Espace Mittelland",33120,2013,,,,,
"CH03","Nordwestschweiz",33130,2013,,,,,
"CH04","Z�rich",33140,2013,,,,,
"CH05","Ostschweiz",33150,2013,,,,,
"CH06","Zentralschweiz",33160,2013,,,,,
"CH07","Ticino",33170,2013,,,,,
"CY00","Cyprus",16,2013,-0.104986757,-13.21384797,,,
"CZ01","Praha",19110,2013,-0.083918408,-0.538372785,,,
"CZ02","St?edn� ?echy",19120,2013,-0.227845277,2.062524676,,,
"CZ03","Jihoz�pad",19130,2013,-0.187385129,-1.449808864,,,
"CZ04","Severoz�pad",19140,2013,-0.66311908,0.279031433,,,
"CZ05","Severov�chod",19150,2013,-0.178989945,-5.098602119,,,
"CZ06","Jihov�chod",19160,2013,-0.012698403,-5.326662858,,,
"CZ07","St?edn� Morava",19170,2013,-0.121243011,-1.82543302,,,
"CZ08","Moravskoslezsko",19180,2013,-0.223416609,-1.834408432,,,
"DE11","Stuttgart�",4612,2013,,,,,
"DE12","Karlsruhe�",4611,2013,,,,,
"DE13","Freiburg�",4613,2013,,,,,
"DE14","T�bingen�",4614,2013,,,,,
"DE21","Oberbayern�",4623,2013,,,,,
"DE22","Niederbayern�",4622,2013,,,,,
"DE23","Oberpfalz�",4625,2013,,,,,
"DE24","Oberfranken�",4624,2013,,,,,
"DE25","Mittelfranken�",4621,2013,,,,,
"DE26","Unterfranken�",4627,2013,,,,,
"DE27","Schwaben�",4626,2013,,,,,
"DE30","Berlin",4320,2013,,,,,
"DE40","Brandenburg",14330,2013,,,,,
"DE50","Bremen",4130,2013,,,,,
"DE60","Hamburg",4120,2013,,,,,
"DE71","Darmstadt�",4421,2013,,,,,
"DE72","Gie�en�",4424,2013,,,,,
"DE73","Kassel�",4422,2013,,,,,
"DE80","Mecklenburg-Vorpommern",14210,2013,,,,,
"DE91","Braunschweig�",4142,2013,,,,,
"DE92","Hannover�",4143,2013,,,,,
"DE93","L�neburg�",4145,2013,,,,,
"DE94","Weser-Ems�",4141,2013,,,,,
"DEA1","D�sseldorf�",4414,2013,,,,,
"DEA2","K�ln�",4415,2013,,,,,
"DEA3","M�nster�",4416,2013,,,,,
"DEA4","Detmold�",4413,2013,,,,,
"DEA5","Arnsberg�",4412,2013,,,,,
"DEB1","Koblenz�",4431,2013,,,,,
"DEB2","Trier�",4435,2013,,,,,
"DEB3","Rheinhessen-Pfalz�",4434,2013,,,,,
"Dec-00","Saarland",4440,2013,,,,,
"DED2","Dresden�",14522,2013,,,,,
"DED4","Chemnitz�",14521,2013,,,,,
"DED5","Leipzig�",14523,2013,,,,,
"DEE0","Sachsen-Anhalt","Missing",2013,,,,,
"DEF0","Schleswig-Holstein",4110,2013,,,,,
"DEG0","Th�ringen",14510,2013,,,,,
"DK01","Hovedstaden",7100,2013,,,,,
"DK02","Sj�lland�",7200,2013,,,,,
"DK03","Syddanmark",7300,2013,,,,,
"DK04","Midtjylland�",7400,2013,,,,,
"DK05","Nordjylland�",7500,2013,,,,,
"EE00","Eesti",18,2013,0.289653734,0.42825894,,,
"EL51","Anatoliki Makedonia, Thraki",11120,2013,,,,,
"EL52","Kentriki Makedonia",11210,2013,,,,,
"EL53","Dytiki Makedonia",11214,2013,,,,,
"EL61","Thessalia",11230,2013,,,,,
"EL54","Ipeiros",11220,2013,,,,,
"EL62","Ionian Islands",11430,2013,,,,,
"EL63","Dytiki Ellada",11315,2013,,,,,
"EL64","Sterea Ellada",11314,2013,,,,,
"EL65","Peloponnisos",11320,2013,,,,,
"EL30","Attiki",11311,2013,,,,,
"EL41","Voreio Aigaio�",11410,2013,,,,,
"EL42","Notio Aigaio�","Missing",2013,,,,,
"EL43","Kriti",11420,2013,,,,,
"ES11","Galicia",12110,2013,-0.002534995,-13.79297663,,,
